WarNum,WarName,V5Region,WarType,CcodeA,SideA,CcodeB,SideB,Intnl,StartMo1,StartDy1,StartYr1,EndMo1,EndDy1,EndYr1,StartMo2,StartDy2,StartYr2,EndMo2,EndDy2,EndYr2,StartMo3,StartDy3,StartYr3,EndMo3,EndDy3,EndYr3,StartMo4,StartDy4,StartYr4,EndMo4,EndDy4,EndYr4,WDuratDays,WDuratMo,TransFrom,Initiator,Outcome,TransTo,Deaths A,Deaths B,TotalBDeaths,SideAPeakTotForces,SideAPeak TheatForces,SideBPeakTotForces,SideBPeakTheatForces,Version
863,First Sierra Leone War of 1991-1996,4,4,451,Sierra Leone,-8,RUF,1,3,23,1991,4,23,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1831,61.03,-8,RUF,3,-8,-9,-9,7500,8000,8300,-8,4000,5.1
863,First Sierra Leone War of 1991-1996,4,4,475,Nigeria,-8,-8,1,5,-9,1991,4,23,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1779,59.3,-8,-8,3,-8,-9,-8,-8,94000,10000,-8,-8,5.1
864,Croatian Independence War of 1991-1992,3,5,345,Yugoslavia,-8,Croatia,0,5,2,1991,1,2,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,241,8.03,-8,Yugoslavia,2,-8,-9,-9,3000,169000,-9,-8,240000,5.1
865,Turkey-PKK War of 1991-1999,5,5,640,Turkey,-8,Kurds,0,7,10,1991,11,27,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3018,100.6,-8,Turkey,1,-8,4819,23238,28057,820000,300000,-8,10000,5.1
865.8,Second Somalia War of 1991-1997,4,4,2,United States of America,-8,-8,1,12,9,1992,3,24,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,466,15.53,-8,-8,6,-8,44,-8,-8,2110000,25000,-8,-8,5.1
865.8,Second Somalia War of 1991-1997,4,4,20,Canada,-8,-8,1,12,15,1992,5,4,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,140,4.67,-8,-8,6,-8,-9,-8,-8,82000,1500,-8,-8,5.1
865.8,Second Somalia War of 1991-1997,4,4,220,France,-8,-8,1,12,25,1992,3,21,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,447,14.9,-8,-8,6,-8,2,-8,-8,554000,2100,-8,-8,5.1
865.8,Second Somalia War of 1991-1997,4,4,325,Italy,-8,-8,1,12,14,1992,3,21,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,458,15.27,-8,-8,6,-8,-9,-8,-8,473000,-9,-8,-8,5.1
865.8,Second Somalia War of 1991-1997,4,4,475,Nigeria,-8,-8,1,12,14,1992,3,21,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,458,15.27,-8,-8,6,-8,-9,-8,-8,94000,-9,-8,-8,5.1
865.8,Second Somalia War of 1991-1997,4,4,520,Somalia,-8,Pro-Aideed Alliance,1,9,3,1991,12,22,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2270,75.67,-8,Pro-Aideed Faction,6,-8,-9,-9,32070,7000,7000,-8,13500,5.1
865.8,Second Somalia War of 1991-1997,4,4,770,Pakistan,-8,-8,1,9,14,1992,3,5,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,892,29.73,-8,-8,6,-8,24,-8,-8,610000,7200,-8,-8,5.1
866,SPLM/A Division (Dinka-Nuer) War of 1991-1992,5,7,-8,SPLA-Garang,-8,SPLA-Nasir and Anya Nya II,0,9,11,1991,3,8,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,178,5.93,-8,SPLA-Nasir,7,-8,-9,-9,1200,-8,55000,-8,2500,5.1
868,Jukun - Tiv War of 1991-1992,4,7,-8,Jukun,-8,Tiv,0,10,-9,1991,3,-9,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,151,5.03,-8,-9,6,-8,-9,-9,1000,-8,-9,-8,-9,5.1
871,Georgia War of 1991-1993,3,4,372,Georgia,-8,Reform Movement,0,12,26,1991,12,31,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,726,24.2,-8,Reform Movement,2,-8,-9,-9,5000,25000,2000,-8,3000,5.1
872,Nagorno-Karabakh War of 1991-1993,3,5,-8,-8,371,Armenia,1,12,26,1991,2,5,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,400,13.33,-8,Nagorno-Karabakh,4,216,-8,-9,-8,-8,-8,21000,13000,5.1
872,Nagorno-Karabakh War of 1991-1993,3,5,373,Azerbaijan,-8,Nagorno-Karabakh,1,12,26,1991,2,5,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,400,13.33,-8,Nagorno-Karabakh,4,216,4000,3000,7000,45000,-9,-8,10000,5.1
873,Dniestrian Independence War of 1991-1992,3,5,-8,-8,365,USSR,1,12,26,1991,7,2,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,187,6.23,-8,-8,3,-8,-8,-9,-8,-8,-8,3000000,9000,5.1
873,Dniestrian Independence War of 1991-1992,3,5,359,Moldova,-8,Dniestria,1,12,26,1991,7,2,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,187,6.23,-8,Moldova,3,-8,-9,-9,1000,9000,-9,-8,11000,5.1
874,Kashmir Insurgency of 1992-2005,6,5,750,India,-8,Kashmiri Guerillas,0,1,1,1992,12,31,2005,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5041,168.03,-8,IKLF,7,-8,5000,18476,23476,1325000,-9,-8,30000,5.1
874.5,First Somaliland War of 1992,4,7,-8,Tur Loyalists,-8,Other Clan Militias,0,1,-9,1992,8,-9,1992,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,211,7.03,-8,0,3,-8,-9,-9,1300,-8,-9,-8,-9,5.1
875,Algeria's Islamic Front War of 1992-2002,5,4,615,Algeria,-8,Islamic Front,0,2,8,1992,-9,-9,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3728,124.27,-8,Islamic Front,7,-8,5000,15200,25200,136000,700000,-8,40000,5.1
876,Tajikistan War of 1992-1997,6,4,365,Russia,-8,-8,1,3,-9,1993,6,27,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1543,51.43,-8,-8,3,-8,60,-8,-8,1900000,29300,-8,-8,5.1
876,Tajikistan War of 1992-1997,6,4,702,Tajikistan,-8,United Tajik Opposition,1,5,6,1992,6,27,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1852,61.73,-8,Hezb-e Nahzat-e Islami,3,-8,-9,-9,10000,3000,30000,-8,15000,5.1
877,Bosnian-Serb Rebellion of 1992-1995,3,5,-8,-8,344,Croatia,1,2,23,1994,12,31,1994,3,20,1995,12,14,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,574,19.13,215,-8,1,-8,-8,500,-8,-8,-8,70000,25700,5.1
877,Bosnian-Serb Rebellion of 1992-1995,3,5,2,United States,-8,-8,1,8,30,1995,9,20,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,21,0.7,215,-8,1,-8,0,-8,-8,1920000,22000,-8,-8,5.1
877,Bosnian-Serb Rebellion of 1992-1995,3,5,344,Croatia,-8,-8,1,10,19,1992,2,22,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,484,16.13,215,-8,1,-8,6189,-8,-8,103000,25700,-8,-8,5.1
877,Bosnian-Serb Rebellion of 1992-1995,3,5,346,Bosnia,-8,Bosnian Serbs,1,6,6,1992,12,31,1994,3,20,1995,12,14,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1191,39.7,215,Bosnian Serbs,1,-8,28027,14237,48953,100000,261500,-8,250000,5.1
877.5,Afghanistan Post-Communist War of 1992-2001,6,4,700,Afghanistan,-8,Mujahideen,0,6,28,1992,10,6,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3339,111.3,-8,Islamic Party,4,225,-9,-9,40000,45000,180000,-8,231000,5.1
878,Abkhazia Revolt of 1992-1994,3,5,-8,-8,365,USSR,1,10,-9,1992,7,27,1993,9,27,1993,4,14,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,481,16.03,-8,-8,2,-8,-8,46,-8,-8,-8,1900000,2000,5.1
878,Abkhazia Revolt of 1992-1994,3,5,372,Georgia,-8,Abkhazia,1,8,18,1992,7,27,1993,9,27,1993,4,14,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,538,17.93,-8,Georgia,2,-8,5000,3000,8046,7000,6000,-8,2000,5.1
879,Second Liberian War of 1992-1996,4,4,433,Senegal,-8,-8,1,1,-9,1993,8,19,1995,4,5,1996,8,20,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1071,35.7,-8,-8,3,-8,-9,-8,-8,18000,1500,-8,-8,5.1
879,Second Liberian War of 1992-1996,4,4,438,Guinea,-8,-8,1,10,15,1992,8,19,1995,4,5,1996,8,20,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1161,38.7,-8,-8,3,-8,-9,-8,-8,15000,1000,-8,-8,5.1
879,Second Liberian War of 1992-1996,4,4,450,Liberia,-8,NPFL,1,10,15,1992,8,19,1995,4,5,1996,8,20,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1161,38.7,-8,NPFL & ULIMO,3,-8,-9,-9,10000,3000,12000,-8,12000,5.1
879,Second Liberian War of 1992-1996,4,4,452,Ghana,-8,-8,1,10,15,1992,8,19,1995,4,5,1996,8,20,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1161,38.7,-8,-8,3,-8,750,-8,-8,7000,2000,-8,-8,5.1
879,Second Liberian War of 1992-1996,4,4,475,Nigeria,-8,-8,1,10,15,1992,8,19,1995,4,5,1996,8,20,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1161,38.7,-8,-8,3,-8,2000,-8,-8,80000,10000,-8,-8,5.1
880,Angolan War of  the Cities of 1992-1994,4,4,540,Angola,-8,UNITA,0,10,28,1992,11,15,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,738,24.6,-8,UNITA,3,-8,-9,-9,50000,128000,-9,-8,65000,5.1
881,Third Khmer Rouge War of 1993-1998,6,4,811,Cambodia,-8,Khmer Rouge,0,1,1,1993,3,26,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1886,62.87,-8,Cambodia,1,-8,-9,-9,10000,102000,-9,-8,13000,5.1
882,Masisi War of 1993,4,7,-8,Banyarwanda Militia,-8,Bangilima Militia,0,3,20,1993,7,-9,1993,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,116,3.87,-8,Bangilima Militia,6,-8,1750,1750,3500,-8,-9,-8,-9,5.1
883,Second Burundi War of 1993-1998,4,4,516,Burundi,-8,Tutsi ,0,10,21,1993,7,20,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1710,57,-8,Tutsi,7,-8,-9,-9,5000,35000,54000,-8,-9,5.1
885,South Yemeni Secessionist Revolt of 1994,5,5,679,Yemen,-8,South Yemen,0,2,21,1994,7,7,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,137,4.57,-8,Yemen,1,-8,1226,1774,3000,69000,243000,-8,47500,5.1
886,Second Rwanda War of 1994,4,4,517,Rwanda,-8,RPF,0,4,6,1994,7,18,1994,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,103,3.43,-8,Rwanda,2,-8,-9,-9,1000,30000,80000,-8,25000,5.1
887,First Iraqi Kurds Internecine War of 1994-1995,5,7,-8,PUK,-8,KDP and IMK,0,5,1,1994,4,-9,1995,7,-9,1995,8,11,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,372,12.4,-8,IMK,6,-8,-9,-9,1500,-8,12000,-8,25000,5.1
887.5,Second Somaliland War of 1994 to 1995,4,7,-8,Somaliland,-8,Garhaji Militias ,0,10,16,1994,4,-9,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,180,6,-8,Somaliland,6,-8,-9,-9,3000,-8,10000,-8,10000,5.1
888,First Chechnya War of 1994-1996,3,5,365,Russia,-8,Chechnya,0,12,11,1994,8,31,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,621,20.7,-8,Chechnya,2,-8,4000,6000,10000,1400000,58000,-8,15000,5.1
891,Croatia-Krajina War of 1995,3,5,344,Croatia,-8,Krajinia Serbs,0,5,-9,1995,11,-9,1995,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,181,6.03,-8,Krajinia Serba,1,-8,-9,-9,1000,70000,130000,-8,30000,5.1
893,Seventh Iraqi Kurds War of 1996,5,5,645,Iraq,-8,PUK and INC,0,8,31,1996,10,23,1996,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,54,1.8,-8,Iraq and KDP,6,-8,-9,-9,1000,450000,42000,-8,12200,5.1
895,Zaire - AFDL War of 1996-1997,4,4,-8,-8,500,Uganda,1,1,24,1997,1,30,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,7,0.23,-8,-8,2,-8,-8,-9,-8,-8,-8,50000,3000,5.1
895,Zaire - AFDL War of 1996-1997,4,4,-8,-8,516,Burundi,1,11,15,1996,5,17,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,183,6.1,-8,-8,2,-8,-8,-9,-8,-8,-8,35000,-9,5.1
895,Zaire - AFDL War of 1996-1997,4,4,-8,-8,517,Rwanda,1,10,22,1996,5,17,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,206,6.87,-8,-8,2,-8,-8,-9,-8,-8,-8,55000,15000,5.1
895,Zaire - AFDL War of 1996-1997,4,4,-8,-8,540,Angola,1,2,15,1997,5,17,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,93,3.1,-8,-8,2,-8,-8,-9,-8,-8,-8,95000,6400,5.1
895,Zaire - AFDL War of 1996-1997,4,4,490,Zaire,-8,AFDL Coalition,1,10,8,1996,5,15,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,218,7.27,-8,ADFL,2,-8,-9,-9,4000,50000,66000,-8,39000,5.1
896,Third Rwanda War of 1997-1998,4,4,517,Rwanda,-8,ALiR,0,3,17,1997,10,30,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,584,19.47,-8,ALiR,1,-8,300,3000,3300,40000,-8,-8,40000,5.1
897,First Congo-Brazzaville War of 1997,4,4,-8,-8,540,Angola,1,10,10,1997,10,14,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5,0.17,-8,-8,2,-8,-8,-9,-8,95000,3400,-8,-8,5.1
897,First Congo-Brazzaville War of 1997,4,4,484,Republic of the Congo,-8,Cobra militia,1,6,5,1997,10,14,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,130,4.33,-8,Republic of the Congo,2,-8,-9,-9,1000,10000,10500,-8,8000,5.1
897.5,Second Iraqi Kurds Internecine War of 1997,5,7,-8,PUK,-8,KDP,0,10,13,1997,11,25,1997,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,43,1.43,-8,PUK,6,-8,-9,-9,1200,-8,27000,-8,30000,5.1
898,Second Sierra Leone War of 1998-2000,4,4,-8,-8,452,Ghana,1,2,6,1998,7,7,1999,5,11,2000,11,10,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,692,23.07,-8,-8,2,-8,-8,-9,-8,-8,-8,7000,-9,5.1
898,Second Sierra Leone War of 1998-2000,4,4,-8,-8,475,Nigeria,1,2,6,1998,7,7,1999,5,11,2000,11,10,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,692,23.07,-8,-8,2,-8,-8,570,-8,-8,-8,77000,1500,5.1
898,Second Sierra Leone War of 1998-2000,4,4,-8,-8,438,Guinea,1,2,6,1998,7,7,1999,5,11,2000,11,10,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,692,23.07,-8,-8,2,-8,-8,-9,-8,-8,-8,12000,10000,5.1
898,Second Sierra Leone War of 1998-2000,4,4,-8,-8,200,United Kingdom,1,5,8,2000,11,10,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,183,6.1,-8,-8,2,-8,-8,-9,-8,-8,-8,218000,1200,5.1
898,Second Sierra Leone War of 1998-2000,4,4,451,Sierra Leone,-8,Kabbah Faction,1,2,6,1998,7,7,1999,5,-9,2000,11,10,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,688,22.93,-8,Kabbah Faction,2,-8,-9,-9,2500,4000,45000,-8,23000,5.1
900,Kosovo Independence War of 1998-1999,3,5,345,Yugoslavia,-8,Kosovo,0,2,28,1998,3,23,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,384,12.8,-8,Yugoslavia,4,221,400,800,1200,105000,41000,-8,6500,5.1
902,Guinea-Bissau Military War of 1998-1999,4,4,404,Guinea-Bissau,-8,Mane Junta,1,6,7,1998,8,26,1998,10,17,1998,11,1,1998,2,3,1999,2,17,1999,5,8,1999,5,10,1999,113,3.77,-8,Mané Junta,2,-8,-9,-9,2000,10000,3500,-8,6000,5.1
902,Guinea-Bissau Military War of 1998-1999,4,4,433,Senegal,-8,-8,1,6,9,1998,11,1,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,143,4.77,-8,-8,2,-8,-9,-8,-8,14000,2000,-8,-8,5.1
902,Guinea-Bissau Military War of 1998-1999,4,4,438,Guinea,-8,-8,1,6,9,1998,11,1,1998,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,143,4.77,-8,-8,2,-8,-9,-8,-8,12000,1500,-8,-8,5.1
905,Africa's World War of 1998-2002,4,4,-8,-8,517,Rwanda,1,8,11,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1422,47.4,-8,-8,3,-8,-8,-9,-8,-8,-8,70000,35000,5.1
905,Africa's World War of 1998-2002,4,4,-8,-8,516,Burundi,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-8,-9,-8,-8,-8,46000,2000,5.1
905,Africa's World War of 1998-2002,4,4,-8,-8,500,Uganda,1,8,26,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1407,46.9,-8,-8,3,-8,-8,-9,-8,-8,-8,55000,10000,5.1
905,Africa's World War of 1998-2002,4,4,482,Central African Republic,-8,-8,1,9,-9,1998,12,17,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1623,54.1,-8,-8,3,-8,-9,-8,-8,4000,2000,-8,-8,5.1
905,Africa's World War of 1998-2002,4,4,483,Chad,-8,-8,1,9,18,1998,5,-9,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,238,7.93,-8,-8,3,-8,200,-8,-8,30000,2000,-8,-8,5.1
905,Africa's World War of 1998-2002,4,4,490,Democratic Republic of the Congo,-8,RCD and MLC,1,8,2,1998,12,17,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1576,52.53,-8,RCD,3,-8,-9,-9,145000,81000,92000,-8,55000,5.1
905,Africa's World War of 1998-2002,4,4,540,Angola,-8,-8,1,8,23,1998,11,4,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1512,50.4,-8,-8,3,-8,-9,-8,-8,130000,7000,-8,-8,5.1
905,Africa's World War of 1998-2002,4,4,552,Zimbabwe,-8,-8,1,8,21,1998,9,13,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1463,48.77,-8,-8,3,-8,2000,-8,-8,40000,16000,-8,-8,5.1
905,Africa's World War of 1998-2002,4,4,565,Namibia,-8,-8,1,8,28,1998,8,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1057,35.23,-8,-8,3,-8,-9,-8,-8,9000,2000,-8,-8,5.1
905,Africa's World War of 1998-2002,4,4,625,Sudan,-8,-8,1,9,17,1998,7,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1386,46.2,-8,-8,3,-8,-9,-8,-8,117000,10000,-8,-8,5.1
906,Chad-Togoimi Revolt of 1998-2000,4,4,483,Chad,-8,MDD & MDJT,0,10,16,1998,12,29,2000,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,794,26.47,-8, MDJT,7,-8,-9,-9,1800,30000,-8,-8,-9,5.1
907,Third Angolan War of 1998-2002,4,4,540,Angola,-8,UNITA,1,12,4,1998,2,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1159,38.63,-8,Angola,1,-8,-9,-9,9600,130000,-8,-8,70000,5.1
907,Third Angolan War of 1998-2002,4,4,565,Namibia,-8,-8,1,-9,-9,1999,2,22,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,968,32.27,-8,-8,1,-8,-9,-8,-8,9000,-9,-8,-8,5.1
908,Second Congo-Brazzaville War of 1998-1999,4,4,484,Republic of the Congo,-8,Ninjas and Cocoye militias,1,12,15,1998,11,16,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,332,11.07,-8,Ninjas and Cocoye militias,1,-8,-9,-9,2500,10000,25400,-8,22500,5.1
908,Second Congo-Brazzaville War of 1998-1999,4,4,540,Angola,-8,-8,1,12,15,1998,11,16,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,332,11.07,-8,-8,1,-8,-9,-8,-8,100000,1500,-8,-8,5.1
910,Maluku War of 1999-2002,6,7,-8,Laskar Jihad,-8,Christian militia,0,1,19,1999,2,12,2002,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1104,36.8,-8,Christian militia,3,-8,3000,2000,5000,-8,6000,-8,5000,5.1
912,Second Aceh War of 1999-2004,6,5,850,Indonesia,-8,GAM,0,5,31,1999,12,9,2002,5,19,2003,12,26,2004,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1848,61.6,-8,GAM,3,-8,-9,-9,5500,302000,45000,-8,8000,5.1
913,Oromo Liberation War of 1999,4,5,530,Ethiopia,-8,OLF,0,5,30,1999,8,18,1999,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,79,2.63,-8,OLF,7,-8,200,800,1000,300000,-8,-8,17000,5.1
915,Second Chechen War of 1999-2003,3,5,365,Russia,-8,Chechen Rebels,0,8,7,1999,10,3,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1497,49.9,-8,Cechnya,1,-8,5000,3000,8000,1004000,100000,-8,15000,5.1
916,Second Philippine-Moro War of 2000-2001,6,5,840,Philippines,-8,MILF & ASG,0,2,16,2000,6,22,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,487,16.23,-8,Phillippines,3,-8,500,1500,2000,107000,-9,-8,14000,5.1
917,Guinean War of 2000-2001,4,4,438,Guinea,-8,RDFG,0,9,2,2000,5,8,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,247,8.23,-8,RDFG,6,-8,-9,-9,1000,10000,19000,-8,1800,5.1
918,Third Burundi War of 2001-2003,4,4,516,Burundi,-8,FNL and FDD,1,2,8,2001,10,8,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,961,32.03,-8,FNL,3,-8,150,3000,3150,50000,-8,-8,28000,5.1
918,Third Burundi War of 2001-2003,4,4,517,Rwanda,-8,-8,1,2,8,2001,10,8,2003,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,961,32.03,-8,-8,3,-8,-9,-8,-8,70000,5000,-8,-8,5.1
920,Fourth Rwanda War of 2001,4,4,517,Rwanda,-8,ALiR,0,5,21,2001,9,4,2001,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,104,3.47,-8,ALIR,1,-8,-9,-9,1000,70000,-8,-8,40000,5.1
921,Nepal Maoist Insurgency of 2001-2006,6,4,790,Nepal,-8,MPLA,0,11,23,2001,1,29,2003,8,27,2003,4,27,2006,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1388,46.27,-8,MPLA,3,-8,2000,4000,6000,69000,-9,-8,10000,5.1
